SCALAR,ACTIVATION,EPOCH
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
5,3,1000000
